id,text
333100010,I'm a bluntstone. I don't even have a pebble's worth of power.
333100020,So I'm afraid I can't help you decipher the scroll.
333100030,I'm sorry I'm so useless. I truly am.
333800000,Ow!
333801000,What's wrong with you?
333801010,"Stop that, now. Please."
333802000,"There's no getting through to you, is there."
333803000,...
333803010,Why on earth...
333804000,"Oh, Raya... Lucaria..."
333804010,The home of my studies...
333900000,
333900010,
333900020,
334001000,Be proud. You were a fine warrior.
334001010,Your only mistake was your choice of master.
334001020,"Let the winds lift you, to a higher place."
334002000,"Well, who do we have here?"
334002020,"Tarnished, are you? Clearly not one of Godrick's lot."
334002030,"I am Nepheli Loux. Tarnished and warrior, like you."
334002040,I'm here by decree of my father.
334002050,How utterly repellant this is.
334002060,"This ""grafting"" of Godrick's ill befits a Lord."
334002070,He's tainted the very winds.
334003000,"If you intend to challenge Godrick,"
334003010,I ask you call upon me.
334003020,The winds run foul with his deeds.
334003030,I'm certain father would permit me aid the fight.
334004000,"Apologies, but I've idled long enough."
334004010,As fellow Tarnished we must each follow our own guidance.
334004020,Down whatever road takes us to the throne of Elden Lord.
334010000,You again...
334010010,I thought you'd receive a summons to the Roundtable.
334010020,Nepheli Loux. We met at Stormveil.
334010030,I'm glad to see you here. I have something for you.
334010040,I found it in Godrick's grafting grounds.
334010050,You defeated him. You should have it.
334010060,Make good use of it.
334010070,I don't intend to make a habit of scavenging corpses.
334010080,You again...
334010090,I thought you'd receive a summons to the Roundtable.
334010100,Nepheli Loux. We met at Stormveil.
334010110,I'm glad to see you here. I have something for you.
334010120,I found it in Godrick's grafting grounds.
334010130,"You were the one to defeat him, I would hazard?"
334010140,Make good use of it.
334010150,I don't intend to make a habit of scavenging corpses.
334011000,"Ah, yes."
334011010,I wonder if you've met my foster father?
334011020,He's in his study. The room Ensha's guarding just over there.
334011030,"If you haven't already, I advise you introduce yourself."
334011040,Father is leader of the Roundtable.
334011050,I'm sure talking to him will be worth your while.
334012000,It's about time I headed off.
334012010,"I'll see you again, warrior, should the fates deign it."
334018000,You again...
334018010,You received a summons to the Roundtable?
334018020,Nepheli Loux. We met at Stormveil.
334018030,"The pleasure's mine, as a fellow Tarnished, guided by grace to the Roundtable Hold."
334019000,"Oh, hello."
334019010,I've not seen you here before.
334019020,I am Nepheli Loux. Warrior.
334019030,Here by decree of my father.
334019040,"The pleasure's mine, as a fellow Tarnished, guided by grace to the Roundtable Hold."
334020000,Is that some kind of medicine?
334020010,"One that affects the heart, I'd wager."
334020020,"If it's what I think, I have no need of it."
334020030,I am a warrior.
334020040,I need no external aid.
334020050,Not to brave the horrors of battle. Nor to bolster my resolve.
334030000,"Oh, it's you..."
334030020,"Well, what do you make of it? What's happened to this village?"
334030030,"I witnessed a sight much the same, in my infancy."
334030040,The oppression of the weak. Murder and pillage unchecked.
334030050,"A waking nightmare, made by men."
334031000,"But this time, I'm a woman grown."
334031010,"And though the suffering cannot be undone, I can still mete out justice."
334031020,Justice to the oppressors.
334031030,Let the scars I carve remind them. I am Nepheli Loux. Warrior.
334040000,"Ah, you..."
334040010,"Please, leave me be."
334040020,"It's pathetic, I know, but I...need to think."
334041000,"...So you know already, do you?"
334041010,Right. It's true. My father cast me out.
334041020,For indulging my emotions. Forgetting the mission. Punishment for offing his pawns.
334041030,"Father...rather, Lord Gideon has offered me guidance all my life."
334041040,"I would have done anything for him, to place him on the throne of Elden Lord."
334041050,And yet I... Though it was not my intent...
334041060,I betrayed him...
334042000,I...can no longer trust in father...
334042010,To think he'd order his men to enact such tragedy...
334042020,"Where is the justice he purports, in that?"
334042030,"He once told me that if he became Elden Lord,"
334042040,he would never allow the downtrodden to be cheated ever again.
334042050,Was he simply lying to me?
334043000,"No, no, no..."
334043010,How could I say that?
334043020,Father has always given me his guidance...
334043030,And now...I've lost it...
334043040,...
334050000,"Medicine, is it?"
334050010,Fine. I'll take a dose. Perhaps it'll do me some good.
334050020,...
334050030,It's very sweet...isn't it...
334050040,And very...very...
334050050,...
334060000,Is that ash?
334060010,I can smell the ancient storm in it...
334060030,My thanks. I'll gladly take it.
334061000,I'm...not like Roderika.
334061010,"I don't feel the presence of spirits, let alone see them."
334061020,"Still, this ash.."
334061030,It reminds me of my first hawk.
334061040,Thank you.
334062000,"In this ash, I can smell the ancient storm."
334062010,It reminds me of my first hawk.
334070000,It's been some time.
334070010,"I must thank you, for your aid."
334070020,I told father I would be with him no longer.
334070030,"I remembered the vow I took when I first became a warrior, so many moons ago."
334070040,This land is much like the one from which I hail.
334070050,"I will call upon the storm, to drive away the foulness that has settled on the winds."
334071000,"Again, I am Nepheli Loux. Warrior."
334071010,"Some call me by the title of Lady, but I remain the same woman underneath."
334071020,Though I have now abandoned my former guidance.
334071030,I cannot express how much you've helped me.
334071040,Should you become Elden Lord.
334071050,I would gladly lighten your burden.
334072000,"Farewell, fellow warrior."
334072010,"I will remain, to summon the storm."
334072020,"But your guidance, and your fight..."
334072030,Surely lie elsewhere.
334073000,"I will remain, to summon the storm."
334073010,"But your guidance, and your fight..."
334073020,Surely lie elsewhere.
334800000,
334801000,What do you intend?
334801010,Such conduct ill befits a warrior.
334802000,I see. You are but a simple villain.
334802010,Let the scars remind you; this lesson comes from Nepheli Loux!
334803000,You wouldn't even register as a threat to father.
334803010,Hurry up and die.
334804000,Father... I am slain.
334804010,Please...become Elden Lord...
334900000,
334900010,
334900020,
335001000,Hm.
335001010,"A new face, are you?"
335001020,"Well, while you're here. Have you, too, been seduced by the good lady alcohol?"
335001030,"Perhaps you've heard of dreambrew, the nectar of the demigods, once forbidden to we mortals?"
335001040,"Well, believe it or not, I know just how to make it."
335001050,"And if you were to help me gather its ingredients,"
335001060,I'd gladly share some with you.
335001070,The Lands Between are no kind place for we Tarnished.
335001080,And I'm getting too old to keep scavenging corpses on the battlefield...
335002000,You'll help me then?
335002010,Wonderful! Music to my ears.
335002020,Then take this with you.
335002030,"That, is St. Trina's Crystal Ball."
335002040,"It can be used to take slumber fog from those submerged in deepest sleep,"
335002050,those merry fools sunk so low they will not awaken.
335002060,"Dreambrew, I should say, is a special filtration of slumber fog."
335003000,"Go ahead and bring me some slumber fog, my compeer."
335003010,"About two should do it, by my reckoning..."
335003020,"About three should do it, by my reckoning..."
335003030,"About four should do it, by my reckoning..."
335003040,"About five should do it, by my reckoning..."
335003050,"About six should do it, by my reckoning..."
335003060,And then I'll have enough dreambrew to share.
335003070,"Drink is a wonderful teacher. Imbibe and you will understand; this world's delights, and its futility."
335004000,You what? You hardly know what you're missing out on.
